,Cluster,Word_Type,Weights
292,5,considered,0.0002299230315909
293,8,freedom,0.0001116131221315
294,4,fundamental,2.232262442630855e-06
295,4,misunderstanding,2.2322624426308556e-05
296,0,hipaa,5.580656106577138e-05
297,8,law,0.0007165562440845
298,4,reporter,0.0001317034841152
299,5,asking,9.821954747575764e-05
300,8,person,0.0007165562440845
301,5,if,0.0016362483704484
302,5,she,0.0014911513116774
303,9,vaccinated,0.0010670214475775
304,1,nothing,0.0006183366966087
305,5,do,0.0014063253388574
306,5,must,0.0002120649320499
307,5,or,0.004504705609229
308,3,covid,0.0050605389574441
309,4,regularly,4.464524885261711e-05
310,5,who,0.001910816650892
311,8,clinical,8.48259728199725e-05
312,8,trials,0.000102684072361
313,18,hydroxychloroquine,9.821954747575764e-05
314,8,prevent,0.0003326071039519
315,8,illness,0.0001049163348036
316,5,death,0.0006652142079039
317,1,lacks,9.821954747575764e-05
318,5,full,0.0003460006786077
319,4,context,0.0010045180991838
320,0,mlk's,2.232262442630855e-06
321,5,entire,0.0001406325338857
322,8,cdc's,2.901941175420112e-05
323,5,parent,2.4554886868939407e-05
324,8,agency,9.152276014786506e-05
325,8,united,0.0005893172848545
326,8,states,0.0024956694108612
327,8,department,0.0001406325338857
328,8,health,0.0008147757915602
329,8,human,0.0003035876921977
330,5,services,7.589692304944908e-05
331,4,true,0.000870582352626
332,4,surge,4.01807239673554e-05
333,8,cases,0.0007143239816418
334,8,rising,5.357429862314053e-05
335,5,among,0.0002455488686893
336,0,unvaccinated,0.0003192135292962
337,8,causing,9.152276014786506e-05
338,8,wider,4.46452488526171e-06
339,8,spread,0.0006719109952318
340,4,study,0.0004754719002803
341,4,data,0.0010290729860528
342,4,released,0.0002076004071646
343,5,so,0.0009241566512491
344,5,far,0.000247781131132
345,1,actually,0.0006004785970677
346,4,showed,8.48259728199725e-05
347,1,only,0.0013996285515295
348,8,pregnant,9.375502259049592e-05
349,8,women,0.0003482329410504
350,5,had,0.0011295247959712
351,0,miscarriage,1.3393574655785133e-05
352,4,concluded,2.901941175420112e-05
353,9,vaccinations,0.0001272389592299
354,5,weren't,2.6787149311570265e-05
355,8,safety,0.0002165294569351
356,8,risk,0.0004263621265424
357,5,time,0.000828169366216
358,8,biggest,2.0090361983677695e-05
359,4,source,0.0010893440720038
360,8,infection,0.000392878189903
361,5,our,0.0003571619908209
362,5,whole,6.696787327892565e-05
363,8,community,0.0002567101809025
364,5,referring,0.0001406325338857
365,8,migrants,8.705823526260335e-05
366,8,arriving,2.232262442630855e-06
367,8,virus,0.0006272657463792
368,1,maybe,2.2322624426308556e-05
369,15,there,0.0084468810829151
370,5,different,0.0003281425790667
371,1,simply,0.0002834973302141
372,1,less,0.0003973427147882
373,8,effective,0.0006272657463792
374,8,equal,6.250334839366394e-05
375,4,backwards,8.92904977052342e-06
376,0,instagram,0.0001160776470168
377,8,pulled,9.598728503312675e-05
378,4,support,0.0006161044341661
379,4,twitter,0.000930853438577
380,8,cards,2.2322624426308556e-05
381,8,acquired,1.5625837098415986e-05
382,4,example,0.0002455488686893
383,4,directed,8.259371037734164e-05
384,4,confusing,4.01807239673554e-05
385,8,reported,0.0005335107237887
386,8,efficacy,0.0001160776470168
387,8,preventing,0.0001919745700662
388,0,hospitalization,0.0001339357465578
389,8,overall,8.929049770523421e-05
390,4,superset,2.232262442630855e-06
391,4,bloomberg,2.2322624426308556e-05
392,4,coverage,5.580656106577138e-05
393,4,distinction,1.785809954104684e-05
394,4,clearly,0.0006719109952318
395,0,aoc,0.0001540261085415
396,4,discussed,3.571619908209368e-05
397,5,her,0.0012746218547422
398,4,live,0.0001651874207546
399,4,kara,2.232262442630855e-06
400,0,swisher,2.232262442630855e-06
401,4,choas,2.232262442630855e-06
402,4,fear,9.598728503312675e-05
403,4,moment,4.241298640998625e-05
404,5,at,0.0029778380984695
405,19,says,0.0006518206332482
406,0,insurrectionists,1.785809954104684e-05
407,8,entered,2.901941175420112e-05
408,4,nancy,6.027108595103309e-05
409,4,checking,5.580656106577138e-05
410,1,never,0.0005536010857724
411,4,made,0.0008214725788881
412,8,olympics,2.6787149311570265e-05
413,8,bronze,4.46452488526171e-06
414,8,medal,1.5625837098415986e-05
415,8,game,0.0001071485972462
416,8,against,0.0011161312213154
417,8,spain,2.232262442630855e-06
418,8,european,2.0090361983677695e-05
419,8,beach,3.3483936639462826e-05
420,8,handball,6.6967873278925655e-06
421,8,championships,2.232262442630855e-06
422,4,paragraph,1.3393574655785133e-05
423,4,linked,0.0002366198189188
424,4,article,0.0017367001803668
425,4,itself,0.0003192135292962
426,4,reads,3.125167419683197e-05
427,8,norway,1.785809954104684e-05
428,8,team,0.000120542171902
429,8,fined,4.46452488526171e-06
430,8,federation,1.1161312213154276e-05
431,4,monday,2.4554886868939407e-05
432,15,links,0.0002120649320499
433,4,correct,0.000410736289444
434,4,site,0.0002321552940336
435,4,famous,2.6787149311570265e-05
436,8,tech,3.571619908209368e-05
437,17,whistleblower,1.785809954104684e-05
438,17,corroboration,4.46452488526171e-06
439,15,steven,1.1161312213154276e-05
440,0,koonin's,2.232262442630855e-06
441,5,past,0.0003727878279193
442,5,association,0.000102684072361
443,4,bp,6.6967873278925655e-06
444,1,wasn't,7.812918549207993e-05
445,8,disclosed,1.1161312213154276e-05
446,19,mitch,2.6787149311570265e-05
447,8,daniels,2.232262442630855e-06
448,8,director,0.000120542171902
449,8,omb,2.232262442630855e-06
450,5,george,0.0001093808596889
451,0,w,0.0001674196831973
452,8,bush,7.812918549207993e-05
453,8,touting,1.1161312213154276e-05
454,8,university,0.0001361680090004
455,8,administrative,2.232262442630855e-06
456,1,role,0.0001183099094594
457,4,misleading,0.0014465060628247
458,8,he's,9.821954747575764e-05
459,19,scientist,2.901941175420112e-05
460,4,himself,0.0001361680090004
461,4,testing,0.0003750200903619
462,4,ui,1.3393574655785133e-05
463,4,guided,4.46452488526171e-06
464,5,joke,0.0004263621265424
465,4,marking,4.46452488526171e-06
466,4,providing,0.0001250066967873
467,8,sc,1.785809954104684e-05
468,12,vacancies,4.46452488526171e-06
469,8,necessary,0.0001160776470168
470,8,anti-stimulus,2.232262442630855e-06
471,8,anti-unemployment,2.232262442630855e-06
472,4,rhetoric,9.598728503312675e-05
473,4,supported,0.000145097058771
474,4,facts,0.0004509170134114
475,1,wsj,1.1161312213154276e-05
476,4,week,0.0002857295926567
477,19,extra,2.901941175420112e-05
478,5,unemployment,7.366466060681822e-05
479,8,aid,6.696787327892565e-05
480,5,deterring,6.6967873278925655e-06
481,8,seeking,5.580656106577138e-05
482,15,previous,0.0001785809954104
483,19,stimulus,0.0001004518099183
484,13,discusses,2.2322624426308556e-05
485,4,relevant,8.036144793471079e-05
486,8,studies,0.0003348393663946
487,5,completely,0.0002165294569351
488,4,fabricated,5.580656106577138e-05
489,0,statistic,2.2322624426308556e-05
490,8,vaccine,0.0021876171937782
491,4,absurd,3.571619908209368e-05
492,4,propaganda,0.0001875100451809
493,19,appears,0.0002678714931157
494,5,part,0.0006763755201171
495,4,coordinated,2.901941175420112e-05
496,4,attempt,0.000247781131132
497,17,insinuate,1.1161312213154276e-05
498,17,censored,1.1161312213154276e-05
499,15,internal,4.01807239673554e-05
500,4,emails,2.0090361983677695e-05
501,0,robinhood,0.0001071485972462
502,4,insider,3.125167419683197e-05
503,1,however,0.0004910977373787
504,4,per,0.0006786077825597
505,0,screenshots,2.901941175420112e-05
506,4,image,0.0006138721717234
507,0,upload,8.92904977052342e-06
508,4,screen,4.01807239673554e-05
509,5,some,0.0008661178277407
510,4,replies,5.357429862314053e-05
511,1,seem,9.821954747575764e-05
512,17,legitimize,2.232262442630855e-06
513,1,without,0.0005625301355429
514,4,evidence,0.0031296319445684
515,8,fraud,0.0012545314927585
516,8,presidential,0.0005491365608871
517,8,election,0.0033975034376841
518,4,numerous,0.0011094344339875
519,4,courts,6.47356108362948e-05
520,4,found,0.0005781559726413
521,4,merit,1.1161312213154276e-05
522,4,mocking,1.785809954104684e-05
523,0,screenshotted,4.46452488526171e-06
524,4,quoted,7.589692304944908e-05
525,4,function,9.821954747575764e-05
526,4,fellow,2.6787149311570265e-05
527,5,actively,6.027108595103309e-05
528,8,limit,6.696787327892565e-05
529,8,civil,0.000102684072361
530,8,rights,0.0002768005428862
531,8,especially,0.0001674196831973
532,8,poor,8.929049770523421e-05
533,8,minorities,3.125167419683197e-05
534,4,utilizing,4.46452488526171e-06
535,5,well-known,2.4554886868939407e-05
536,5,supremacy,8.48259728199725e-05
537,8,dog-whistle,4.46452488526171e-06
538,5,you,0.0015023126238905
539,4,indicates,5.357429862314053e-05
540,15,commenting,2.2322624426308556e-05
541,8,bad,0.0001696519456399
542,19,faith,6.027108595103309e-05
543,4,dirty,4.46452488526171e-06
544,5,low-down,2.232262442630855e-06
545,8,racist,0.0002455488686893
546,15,poster,0.0002142971944925
547,4,advocating,4.241298640998625e-05
548,8,program,0.0002790328053288
549,5,which,0.0031586513563226
550,8,adopted,3.571619908209368e-05
551,5,would,0.0014465060628247
552,8,robbed,4.46452488526171e-06
553,8,mercy,2.232262442630855e-06
554,8,state,0.0010223761987249
555,0,nyt,5.803882350840223e-05
556,0,doxing,2.232262442630855e-06
557,0,jurors,1.785809954104684e-05
558,8,right,0.0005692269228708
559,5,mind,2.6787149311570265e-05
560,5,told,0.0001986713573941
561,8,identity,8.705823526260335e-05
562,8,public,0.0006897690947729
563,5,going,0.0002209939818204
564,8,vote,0.0004844009500508
565,4,conscience,2.232262442630855e-06
566,19,seems,0.0001830455202957
567,4,reasonable,5.803882350840223e-05
568,4,accurate,0.0003817168776898
569,4,neutral,2.0090361983677695e-05
570,4,summary,4.241298640998625e-05
571,4,idea,0.0001428647963283
572,0,inaccurately,1.1161312213154276e-05
573,12,assailant,2.232262442630855e-06
574,8,transgender,0.0001183099094594
575,17,attributing,2.2322624426308556e-05
576,4,articles,0.0001294712216725
577,4,stares,2.232262442630855e-06
578,15,writing,4.9109773737878815e-05
579,8,side,0.0002009036198367
580,8,effects,0.0002567101809025
581,8,fda,0.0004218976016572
582,8,children,0.0006451238459203
583,8,speak,4.241298640998625e-05
584,8,languages,6.6967873278925655e-06
585,5,can't,0.000120542171902
586,8,play,7.143239816418736e-05
587,1,together,3.794846152472454e-05
588,15,plenty,4.01807239673554e-05
589,5,examples,0.0002120649320499
590,5,opposite,8.929049770523421e-05
591,8,everyday,1.1161312213154276e-05
592,5,situations,3.125167419683197e-05
593,8,vacation,1.785809954104684e-05
594,8,classmates,2.232262442630855e-06
595,8,playgrounds,2.232262442630855e-06
596,8,etc,0.0001116131221315
597,1,although,0.0002187617193778
598,4,doubt,6.47356108362948e-05
599,8,climate,0.0001875100451809
600,8,change,0.0003370716288372
601,8,real,0.0009665696376591
602,19,doesn't,0.0002768005428862
603,4,mean,0.0001651874207546
604,8,hurricane,4.464524885261711e-05
605,8,ida,1.3393574655785133e-05
606,8,something,0.0002701037555583
607,5,expert,7.366466060681822e-05
608,13,cliff,2.232262442630855e-06
609,4,mass,9.821954747575764e-05
610,4,please,0.0001071485972462
611,4,book,0.0001317034841152
612,8,rush,2.4554886868939407e-05
613,10,limbaugh,2.0090361983677695e-05
614,8,army,3.3483936639462826e-05
615,8,ze'ev,2.232262442630855e-06
616,5,chafets,2.232262442630855e-06
617,8,chastised,2.232262442630855e-06
618,0,militant,4.46452488526171e-06
619,0,homosexuals,4.46452488526171e-06
620,0,shortly,1.1161312213154276e-05
621,5,thereafter,2.232262442630855e-06
622,5,began,3.3483936639462826e-05
623,5,broadcasting,1.1161312213154276e-05
624,5,irreverent,2.232262442630855e-06
625,17,tasteless,2.232262442630855e-06
626,5,aids,2.0090361983677695e-05
627,0,update,2.6787149311570265e-05
628,8,segments,8.92904977052342e-06
629,4,introduced,2.4554886868939407e-05
630,4,dionne,2.232262442630855e-06
631,5,warwick's,2.232262442630855e-06
632,10,i'll,1.5625837098415986e-05
633,5,love,3.571619908209368e-05
634,5,officials,0.0002388520813615
635,8,electric,2.4554886868939407e-05
636,8,reliability,8.92904977052342e-06
637,8,council,2.901941175420112e-05
638,8,texas,0.0004330589138703
639,8,manages,4.46452488526171e-06
640,5,most,0.0007232530314123
641,8,grid,2.901941175420112e-05
642,8,primary,6.696787327892565e-05
643,0,outages,2.2322624426308556e-05
644,8,tuesday,2.4554886868939407e-05
645,5,appeared,3.3483936639462826e-05
646,4,providers,4.01807239673554e-05
647,4,attached,8.259371037734164e-05
648,4,images,0.0001250066967873
649,5,exact,7.366466060681822e-05
650,4,alleged,8.259371037734164e-05
651,8,doe,6.6967873278925655e-06
652,8,authorized,8.48259728199725e-05
653,8,firms,1.1161312213154276e-05
654,8,produce,4.9109773737878815e-05
655,8,more,0.0039912852474239
656,8,energy,0.0001473293212136
657,19,looks,7.589692304944908e-05
658,0,legit,1.785809954104684e-05
659,4,qv,2.232262442630855e-06
660,5,i,0.0012389056556601
661,8,received,0.0002544779184599
662,4,option,4.241298640998625e-05
663,4,desktop,2.232262442630855e-06
664,0,relaunch,2.232262442630855e-06
665,4,app,5.357429862314053e-05
666,8,get,0.0006920013572155
667,4,appear,0.0001718842080825
668,4,mobile,1.3393574655785133e-05
669,8,newsweek,2.0090361983677695e-05
670,4,explains,0.0001741164705252
671,8,executive,0.0001406325338857
672,8,order,0.0002634069682304
673,5,very,0.0006518206332482
674,5,up,0.001033537510938
675,5,determine,7.366466060681822e-05
676,0,prisioners,2.232262442630855e-06
677,4,stating,0.000205368144722
678,4,issue,0.0002098326696073
679,15,john,0.0002120649320499
680,19,provides,0.0003794846152472
681,4,inline,2.232262442630855e-06
682,4,prove,0.000145097058771
683,8,police,0.0006674464703466
684,1,don,0.0002165294569351
685,1,t,0.001348286515349
686,5,help,0.0003013554297551
687,8,crime,0.0002076004071646
688,4,own,0.0004732396378377
689,4,report,0.0004285943889851
690,4,explanation,0.0001250066967873
691,5,how,0.0008192403164455
692,8,system,0.0003593942532635
693,8,works,0.0001562583709841
694,8,vaccines,0.0017076807686126
695,0,phrasing,1.3393574655785133e-05
696,4,linking,4.241298640998625e-05
697,8,forged,6.6967873278925655e-06
698,8,government,0.0007790595924781
699,4,document,0.0001093808596889
700,8,highly,0.0002165294569351
701,8,illegal,0.0002388520813615
702,15,young,0.0002120649320499
703,4,offering,2.901941175420112e-05
704,8,cash,3.125167419683197e-05
705,8,rewards,2.232262442630855e-06
706,4,reporting,0.0003460006786077
707,8,others,0.0004018072396735
708,0,vigilante,2.232262442630855e-06
709,8,behavior,0.0001049163348036
710,8,lawful,2.4554886868939407e-05
711,8,society,6.696787327892565e-05
712,8,operates,1.3393574655785133e-05
713,4,cites,0.000102684072361
714,4,opinion,0.0007902209046913
715,4,expressed,4.241298640998625e-05
716,4,acquaintance,2.232262442630855e-06
717,4,grounded,1.3393574655785133e-05
718,8,science,0.0002031358822794
719,1,though,0.000223226244263
720,4,disagree,6.027108595103309e-05
721,4,characterization,2.4554886868939407e-05
722,15,there's,0.0001428647963283
723,8,ceo,4.9109773737878815e-05
724,0,bitcoin,7.366466060681822e-05
725,4,suggesting,0.0001317034841152
726,8,buy,6.027108595103309e-05
727,0,currencies,6.6967873278925655e-06
728,4,claiming,0.0002879618550993
729,0,unapproved,1.3393574655785133e-05
730,8,use,0.0011429183706269
731,0,fauci,0.000247781131132
732,0,wuhan,9.375502259049592e-05
733,4,lab,0.0001227744343446
734,4,humor,5.134203618050967e-05
735,5,absolutely,0.0001160776470168
736,0,screenshot,0.0001227744343446
737,4,amusing,2.232262442630855e-06
738,4,editorial,2.901941175420112e-05
739,4,comment,0.0001607228958694
740,5,actual,0.0004643105880672
741,8,revenue,4.687751129524796e-05
742,8,museums,8.92904977052342e-06
743,8,earned,2.0090361983677695e-05
744,8,income,8.036144793471079e-05
745,12,merchandising,4.46452488526171e-06
746,8,licensing,6.6967873278925655e-06
747,8,education,0.0001049163348036
748,8,products,5.580656106577138e-05
749,4,account,0.0020001071485972
750,8,donations,2.0090361983677695e-05
751,8,individuals,0.0002343875564762
752,8,patrons,6.6967873278925655e-06
753,8,wealthy,4.464524885261711e-05
754,8,donors,6.6967873278925655e-06
755,5,significant,0.0001473293212136
756,5,amount,0.0001540261085415
757,0,gam,2.232262442630855e-06
758,4,promised,1.5625837098415986e-05
759,8,share,8.036144793471079e-05
760,8,revenues,1.1161312213154276e-05
761,4,link,0.0006205689590513
762,5,given,0.000453149275854
763,4,information,0.0014018608139721
764,4,announcement,3.571619908209368e-05
765,4,obvious,6.47356108362948e-05
766,4,listed,6.696787327892565e-05
767,4,profile,5.357429862314053e-05
768,19,goes,0.0001138453845741
769,17,misrepresents,0.0001049163348036
770,4,ownership,3.571619908209368e-05
771,8,washington,0.0001517938460988
772,8,painting,6.6967873278925655e-06
773,8,owned,8.259371037734164e-05
774,8,global,0.0001584906334267
775,8,art,3.125167419683197e-05
776,8,museum,8.92904977052342e-06
777,8,cleveland,4.687751129524796e-05
778,8,april,7.143239816418736e-05
779,5,fool's,6.6967873278925655e-06
780,4,case,0.0003571619908209
781,19,shows,0.0004754719002803
782,4,add,9.375502259049592e-05
783,1,rather,0.0002098326696073
784,4,contribute,0.0001138453845741
785,5,least,0.0002031358822794
786,4,verified,0.0002768005428862
787,8,cdc,0.0008996017643802
788,4,initially,3.571619908209368e-05
789,4,recommend,3.794846152472454e-05
790,8,general,0.0003013554297551
791,4,updated,6.47356108362948e-05
792,5,its,0.0009955890494133
793,4,guidance,0.0001049163348036
794,0,masking,0.000102684072361
795,4,included,0.0001495615836562
796,5,depict,1.1161312213154276e-05
797,8,trans,0.0001517938460988
798,8,man,0.000223226244263
799,8,competing,2.2322624426308556e-05
800,8,girls,7.143239816418736e-05
801,8,sports,0.0001071485972462
802,5,then,0.0003660910405914
803,19,depicts,2.2322624426308556e-05
804,4,argument,5.580656106577138e-05
