,Cluster,Word_Type,Weights
121,4,said,0.0010424665607086
122,7,such,0.0005915495472971
123,4,thing,0.000180813257853
124,4,fact,0.0018617068771541
125,7,gone,6.696787327892565e-05
126,1,out,0.0014219511759558
127,1,his,0.0020358233476793
128,7,way,0.0005178848866903
129,1,make,0.0006027108595103
130,1,sure,0.0001004518099183
131,1,he,0.0031050770576995
132,4,clear,0.0004888654749361
133,7,when,0.0011987249316927
134,15,criticizing,2.4554886868939407e-05
135,18,politician,5.134203618050967e-05
136,15,people,0.003131864207011
137,11,news,0.0009152276014786
138,4,lie,0.0008437952033144
139,15,withdrawal,4.464524885261711e-05
140,11,plan,0.0002946586424272
141,1,put,0.0001785809954104
142,1,place,0.0002321552940336
143,18,trump,0.0028327410396985
144,7,before,0.000477704162723
145,1,ever,0.0001584906334267
146,1,got,0.000247781131132
147,1,into,0.0005402075111166
148,18,office,0.0003058199546404
149,7,even,0.0007321820811829
150,7,still,0.0007031626694287
151,15,evacuated,6.027108595103309e-05
152,7,since,0.0006674464703466
153,7,end,0.0001339357465578
154,16,july,0.0002276907691483
155,13,tweet,0.0043953247495401
156,1,makes,0.0004308266514277
157,1,lot,9.152276014786506e-05
158,4,sense,9.152276014786506e-05
159,15,jillian,4.46452488526171e-06
160,15,work,0.000410736289444
161,15,home,0.0001428647963283
162,16,setup,4.46452488526171e-06
163,1,just,0.0010223761987249
164,16,test,0.0006004785970677
165,19,earthquakes,0.0016295515831205
166,1,are,0.0087370752004571
167,0,scientifically,3.571619908209368e-05
168,15,predictable,6.6967873278925655e-06
169,13,tweets,0.0002678714931157
170,1,like,0.0037278782791935
171,1,can,0.0021719913566798
172,1,cause,0.0004509170134114
173,15,panic,0.000265639230673
174,16,areas,5.580656106577138e-05
175,15,delegates,6.6967873278925655e-06
176,3,tested,0.0002009036198367
177,11,results,0.0011339893208564
178,3,negative,0.0001339357465578
179,15,attending,2.0090361983677695e-05
180,15,indoor,2.6787149311570265e-05
181,15,event,0.0002567101809025
182,7,but,0.0040895047948997
183,11,publish,1.3393574655785133e-05
184,7,many,0.0010804150222333
185,3,infected,0.0003772523528046
186,1,those,0.0008504919906423
187,15,black,0.0002276907691483
188,11,material,0.0003571619908209
189,0,polyp,4.46452488526171e-06
190,4,stated,0.0004018072396735
191,11,video,0.0012924799542832
192,8,polypropylene,4.46452488526171e-06
193,11,fibers,4.46452488526171e-06
194,7,turn,5.803882350840223e-05
195,11,surface,2.2322624426308556e-05
196,15,mask,0.0003817168776898
197,0,famped,2.232262442630855e-06
198,7,with,0.0043663053377859
199,15,boiling,2.232262442630855e-06
200,15,water,0.0001495615836562
201,1,may,0.0009062985517081
202,1,serious,0.0001919745700662
203,3,harm,0.000223226244263
204,7,because,0.0009375502259049
205,15,lead,0.0005022590495919
206,7,other,0.0012902476918406
207,7,stop,0.0001741164705252
208,15,wearing,0.0001763487329678
209,15,masks,0.0005491365608871
210,1,gets,4.241298640998625e-05
211,15,warmer,3.794846152472454e-05
212,7,than,0.0035515295462256
213,7,certain,0.0001562583709841
214,7,level,0.0001361680090004
215,0,ozgur,2.232262442630855e-06
216,0,demirtas,2.232262442630855e-06
217,0,akbank,2.232262442630855e-06
218,0,yonetim,2.232262442630855e-06
219,0,kurulunda,2.232262442630855e-06
220,0,icraci,2.232262442630855e-06
221,0,uye,2.232262442630855e-06
222,0,konumunda,2.232262442630855e-06
223,0,degil,4.46452488526171e-06
224,0,akbank'in,2.232262442630855e-06
225,11,yasadigi,2.232262442630855e-06
226,7,sorun,2.232262442630855e-06
227,0,bilgisayar,2.232262442630855e-06
228,15,sistemlerindeki,2.232262442630855e-06
229,0,teknik,2.232262442630855e-06
230,0,problemlerden,2.232262442630855e-06
231,0,kaynakli,2.232262442630855e-06
232,0,ekonomik,2.232262442630855e-06
233,11,author,0.0005870850224119
234,8,ataturk,4.46452488526171e-06
235,4,standing,4.464524885261711e-05
236,15,islamic,4.464524885261711e-05
237,15,prayer,4.464524885261711e-05
238,15,mat,2.232262442630855e-06
239,8,humiliate,4.46452488526171e-06
240,15,islam,1.3393574655785133e-05
241,15,religion,7.366466060681822e-05
242,1,what,0.001221047556119
243,11,photo,0.0005402075111166
244,15,turkish,6.6967873278925655e-06
245,15,rug,2.232262442630855e-06
246,15,traditional,2.4554886868939407e-05
247,11,motives,1.5625837098415986e-05
248,7,according,0.0015938353840384
249,4,belief,4.9109773737878815e-05
250,15,prayers,4.46452488526171e-06
251,15,performed,3.125167419683197e-05
252,7,any,0.0017054485061699
253,15,clean,2.6787149311570265e-05
254,1,it's,0.0011585442077254
255,11,official,0.000410736289444
256,11,note,0.0002790328053288
257,1,about,0.0020648427594335
258,15,birdwatch,0.0008147757915602
259,1,here,0.0012322088683322
260,15,someone,0.0004821686876082
261,9,corroborating,1.1161312213154276e-05
262,0,aoc's,1.3393574655785133e-05
263,1,whereabouts,4.46452488526171e-06
264,18,dodgers,2.232262442630855e-06
265,18,signed,9.598728503312675e-05
266,16,bauer,2.232262442630855e-06
267,19,rick,2.0090361983677695e-05
268,0,astley,4.46452488526171e-06
269,15,dead,7.812918549207993e-05
270,4,meant,0.0001607228958694
271,1,purely,3.3483936639462826e-05
272,4,confusion,1.5625837098415986e-05
273,11,see,0.0007567369680518
274,11,wikipedia,6.696787327892565e-05
275,4,proven,0.0004821686876082
276,4,wrong,0.0003259103166241
277,1,again,0.0001897423076236
278,4,statement,0.0008929049770523
279,7,multiple,0.0004799364251656
280,4,pieces,2.6787149311570265e-05
281,16,bus,1.785809954104684e-05
282,7,every,0.0018125971034162
283,7,available,0.0004062717645588
284,11,online,9.152276014786506e-05
285,1,will,0.0012567637552011
286,11,confirm,7.812918549207993e-05
287,13,tweeting,5.357429862314053e-05
288,18,covered,4.01807239673554e-05
289,7,under,0.000598246334625
290,18,first,0.0006518206332482
291,18,amendment,0.0003102844795256
292,7,considered,0.0002299230315909
293,15,freedom,0.0001116131221315
294,4,fundamental,2.232262442630855e-06
295,4,misunderstanding,2.2322624426308556e-05
296,0,hipaa,5.580656106577138e-05
297,18,law,0.0007165562440845
298,11,reporter,0.0001317034841152
299,7,asking,9.821954747575764e-05
300,15,person,0.0007165562440845
301,7,if,0.0016362483704484
302,1,she,0.0014911513116774
303,10,vaccinated,0.0010670214475775
304,1,nothing,0.0006183366966087
305,7,do,0.0014063253388574
306,1,must,0.0002120649320499
307,1,or,0.004504705609229
308,17,covid,0.0050605389574441
309,16,regularly,4.464524885261711e-05
310,1,who,0.001910816650892
311,3,clinical,8.48259728199725e-05
312,3,trials,0.000102684072361
313,14,hydroxychloroquine,9.821954747575764e-05
314,3,prevent,0.0003326071039519
315,3,illness,0.0001049163348036
316,15,death,0.0006652142079039
317,7,lacks,9.821954747575764e-05
318,7,full,0.0003460006786077
319,4,context,0.0010045180991838
320,0,mlk's,2.232262442630855e-06
321,1,entire,0.0001406325338857
322,3,cdc's,2.901941175420112e-05
323,1,parent,2.4554886868939407e-05
324,1,agency,9.152276014786506e-05
325,18,united,0.0005893172848545
326,18,states,0.0024956694108612
327,18,department,0.0001406325338857
328,3,health,0.0008147757915602
329,3,human,0.0003035876921977
330,1,services,7.589692304944908e-05
331,4,true,0.000870582352626
332,11,surge,4.01807239673554e-05
333,3,cases,0.0007143239816418
334,11,rising,5.357429862314053e-05
335,7,among,0.0002455488686893
336,17,unvaccinated,0.0003192135292962
337,3,causing,9.152276014786506e-05
338,7,wider,4.46452488526171e-06
339,3,spread,0.0006719109952318
340,11,study,0.0004754719002803
341,11,data,0.0010290729860528
342,11,released,0.0002076004071646
343,1,so,0.0009241566512491
344,1,far,0.000247781131132
345,7,actually,0.0006004785970677
346,11,showed,8.48259728199725e-05
347,7,only,0.0013996285515295
348,3,pregnant,9.375502259049592e-05
349,15,women,0.0003482329410504
350,1,had,0.0011295247959712
351,17,miscarriage,1.3393574655785133e-05
352,11,concluded,2.901941175420112e-05
353,10,vaccinations,0.0001272389592299
354,7,weren't,2.6787149311570265e-05
355,3,safety,0.0002165294569351
356,3,risk,0.0004263621265424
357,1,time,0.000828169366216
358,7,biggest,2.0090361983677695e-05
359,11,source,0.0010893440720038
360,3,infection,0.000392878189903
361,1,our,0.0003571619908209
362,1,whole,6.696787327892565e-05
363,15,community,0.0002567101809025
364,4,referring,0.0001406325338857
365,15,migrants,8.705823526260335e-05
366,15,arriving,2.232262442630855e-06
367,3,virus,0.0006272657463792
368,7,maybe,2.2322624426308556e-05
369,1,there,0.0084468810829151
370,7,different,0.0003281425790667
371,4,simply,0.0002834973302141
372,7,less,0.0003973427147882
373,3,effective,0.0006272657463792
374,1,equal,6.250334839366394e-05
375,11,backwards,8.92904977052342e-06
376,0,instagram,0.0001160776470168
377,7,pulled,9.598728503312675e-05
378,4,support,0.0006161044341661
379,11,twitter,0.000930853438577
380,11,cards,2.2322624426308556e-05
381,15,acquired,1.5625837098415986e-05
382,4,example,0.0002455488686893
383,11,directed,8.259371037734164e-05
384,16,confusing,4.01807239673554e-05
385,3,reported,0.0005335107237887
386,3,efficacy,0.0001160776470168
387,3,preventing,0.0001919745700662
388,3,hospitalization,0.0001339357465578
389,7,overall,8.929049770523421e-05
390,11,superset,2.232262442630855e-06
391,11,bloomberg,2.2322624426308556e-05
392,11,coverage,5.580656106577138e-05
393,4,distinction,1.785809954104684e-05
394,4,clearly,0.0006719109952318
395,0,aoc,0.0001540261085415
396,4,discussed,3.571619908209368e-05
397,7,her,0.0012746218547422
398,11,live,0.0001651874207546
399,11,kara,2.232262442630855e-06
400,0,swisher,2.232262442630855e-06
401,11,choas,2.232262442630855e-06
402,15,fear,9.598728503312675e-05
403,11,moment,4.241298640998625e-05
404,1,at,0.0029778380984695
405,4,says,0.0006518206332482
406,0,insurrectionists,1.785809954104684e-05
407,15,entered,2.901941175420112e-05
408,11,nancy,6.027108595103309e-05
409,7,checking,5.580656106577138e-05
410,7,never,0.0005536010857724
411,4,made,0.0008214725788881
412,15,olympics,2.6787149311570265e-05
413,15,bronze,4.46452488526171e-06
414,15,medal,1.5625837098415986e-05
415,1,game,0.0001071485972462
416,1,against,0.0011161312213154
417,15,spain,2.232262442630855e-06
418,15,european,2.0090361983677695e-05
419,15,beach,3.3483936639462826e-05
420,15,handball,6.6967873278925655e-06
421,15,championships,2.232262442630855e-06
422,11,paragraph,1.3393574655785133e-05
423,11,linked,0.0002366198189188
424,11,article,0.0017367001803668
425,11,itself,0.0003192135292962
426,11,reads,3.125167419683197e-05
427,11,norway,1.785809954104684e-05
428,16,team,0.000120542171902
429,15,fined,4.46452488526171e-06
430,15,federation,1.1161312213154276e-05
431,16,monday,2.4554886868939407e-05
432,11,links,0.0002120649320499
433,4,correct,0.000410736289444
434,11,site,0.0002321552940336
435,11,famous,2.6787149311570265e-05
436,15,tech,3.571619908209368e-05
437,8,whistleblower,1.785809954104684e-05
438,9,corroboration,4.46452488526171e-06
439,19,steven,1.1161312213154276e-05
440,0,koonin's,2.232262442630855e-06
441,1,past,0.0003727878279193
442,1,association,0.000102684072361
443,11,bp,6.6967873278925655e-06
444,7,wasn't,7.812918549207993e-05
445,18,disclosed,1.1161312213154276e-05
446,1,mitch,2.6787149311570265e-05
447,7,daniels,2.232262442630855e-06
448,18,director,0.000120542171902
449,11,omb,2.232262442630855e-06
450,1,george,0.0001093808596889
451,0,w,0.0001674196831973
452,18,bush,7.812918549207993e-05
453,18,touting,1.1161312213154276e-05
454,15,university,0.0001361680090004
455,7,administrative,2.232262442630855e-06
456,7,role,0.0001183099094594
457,4,misleading,0.0014465060628247
458,15,he's,9.821954747575764e-05
459,1,scientist,2.901941175420112e-05
460,4,himself,0.0001361680090004
461,11,testing,0.0003750200903619
462,11,ui,1.3393574655785133e-05
463,11,guided,4.46452488526171e-06
464,4,joke,0.0004263621265424
465,4,marking,4.46452488526171e-06
466,11,providing,0.0001250066967873
467,11,sc,1.785809954104684e-05
468,8,vacancies,4.46452488526171e-06
469,7,necessary,0.0001160776470168
470,4,anti-stimulus,2.232262442630855e-06
471,15,anti-unemployment,2.232262442630855e-06
472,4,rhetoric,9.598728503312675e-05
473,4,supported,0.000145097058771
474,11,facts,0.0004509170134114
475,7,wsj,1.1161312213154276e-05
476,11,week,0.0002857295926567
477,1,extra,2.901941175420112e-05
478,1,unemployment,7.366466060681822e-05
479,15,aid,6.696787327892565e-05
480,1,deterring,6.6967873278925655e-06
481,15,seeking,5.580656106577138e-05
482,1,previous,0.0001785809954104
483,1,stimulus,0.0001004518099183
484,1,discusses,2.2322624426308556e-05
485,7,relevant,8.036144793471079e-05
486,11,studies,0.0003348393663946
487,4,completely,0.0002165294569351
488,4,fabricated,5.580656106577138e-05
489,0,statistic,2.2322624426308556e-05
490,3,vaccine,0.0021876171937782
491,4,absurd,3.571619908209368e-05
492,16,propaganda,0.0001875100451809
493,1,appears,0.0002678714931157
494,1,part,0.0006763755201171
495,11,coordinated,2.901941175420112e-05
496,4,attempt,0.000247781131132
497,5,insinuate,1.1161312213154276e-05
498,8,censored,1.1161312213154276e-05
499,11,internal,4.01807239673554e-05
500,11,emails,2.0090361983677695e-05
501,0,robinhood,0.0001071485972462
502,11,insider,3.125167419683197e-05
503,7,however,0.0004910977373787
504,11,per,0.0006786077825597
505,0,screenshots,2.901941175420112e-05
506,11,image,0.0006138721717234
507,0,upload,8.92904977052342e-06
508,11,screen,4.01807239673554e-05
509,7,some,0.0008661178277407
510,11,replies,5.357429862314053e-05
511,7,seem,9.821954747575764e-05
512,5,legitimize,2.232262442630855e-06
513,7,without,0.0005625301355429
514,4,evidence,0.0031296319445684
515,18,fraud,0.0012545314927585
516,18,presidential,0.0005491365608871
517,18,election,0.0033975034376841
518,11,numerous,0.0011094344339875
519,4,courts,6.47356108362948e-05
520,7,found,0.0005781559726413
521,16,merit,1.1161312213154276e-05
522,4,mocking,1.785809954104684e-05
523,13,screenshotted,4.46452488526171e-06
524,11,quoted,7.589692304944908e-05
525,16,function,9.821954747575764e-05
526,11,fellow,2.6787149311570265e-05
527,4,actively,6.027108595103309e-05
528,15,limit,6.696787327892565e-05
529,18,civil,0.000102684072361
530,15,rights,0.0002768005428862
531,7,especially,0.0001674196831973
532,15,poor,8.929049770523421e-05
533,15,minorities,3.125167419683197e-05
534,4,utilizing,4.46452488526171e-06
535,1,well-known,2.4554886868939407e-05
536,1,supremacy,8.48259728199725e-05
537,15,dog-whistle,4.46452488526171e-06
538,1,you,0.0015023126238905
539,11,indicates,5.357429862314053e-05
540,11,commenting,2.2322624426308556e-05
541,15,bad,0.0001696519456399
542,1,faith,6.027108595103309e-05
543,4,dirty,4.46452488526171e-06
544,1,low-down,2.232262442630855e-06
545,15,racist,0.0002455488686893
546,19,poster,0.0002142971944925
547,4,advocating,4.241298640998625e-05
548,11,program,0.0002790328053288
549,1,which,0.0031586513563226
550,18,adopted,3.571619908209368e-05
551,7,would,0.0014465060628247
552,15,robbed,4.46452488526171e-06
553,15,mercy,2.232262442630855e-06
554,18,state,0.0010223761987249
555,0,nyt,5.803882350840223e-05
556,0,doxing,2.232262442630855e-06
557,8,jurors,1.785809954104684e-05
558,18,right,0.0005692269228708
559,1,mind,2.6787149311570265e-05
560,7,told,0.0001986713573941
561,15,identity,8.705823526260335e-05
562,15,public,0.0006897690947729
563,1,going,0.0002209939818204
564,18,vote,0.0004844009500508
565,18,conscience,2.232262442630855e-06
566,1,seems,0.0001830455202957
567,4,reasonable,5.803882350840223e-05
568,4,accurate,0.0003817168776898
569,4,neutral,2.0090361983677695e-05
570,11,summary,4.241298640998625e-05
571,4,idea,0.0001428647963283
572,0,inaccurately,1.1161312213154276e-05
573,8,assailant,2.232262442630855e-06
574,15,transgender,0.0001183099094594
575,5,attributing,2.2322624426308556e-05
576,11,articles,0.0001294712216725
577,11,stares,2.232262442630855e-06
578,11,writing,4.9109773737878815e-05
579,3,side,0.0002009036198367
580,3,effects,0.0002567101809025
581,3,fda,0.0004218976016572
582,15,children,0.0006451238459203
583,15,speak,4.241298640998625e-05
584,15,languages,6.6967873278925655e-06
585,7,can't,0.000120542171902
586,7,play,7.143239816418736e-05
587,7,together,3.794846152472454e-05
588,1,plenty,4.01807239673554e-05
589,1,examples,0.0002120649320499
590,1,opposite,8.929049770523421e-05
591,4,everyday,1.1161312213154276e-05
592,1,situations,3.125167419683197e-05
593,15,vacation,1.785809954104684e-05
594,15,classmates,2.232262442630855e-06
595,15,playgrounds,2.232262442630855e-06
596,16,etc,0.0001116131221315
597,7,although,0.0002187617193778
598,4,doubt,6.47356108362948e-05
599,18,climate,0.0001875100451809
600,18,change,0.0003370716288372
601,7,real,0.0009665696376591
602,1,doesn't,0.0002768005428862
603,7,mean,0.0001651874207546
604,18,hurricane,4.464524885261711e-05
605,18,ida,1.3393574655785133e-05
606,15,something,0.0002701037555583
607,1,expert,7.366466060681822e-05
608,1,cliff,2.232262442630855e-06
609,11,mass,9.821954747575764e-05
610,7,please,0.0001071485972462
611,11,book,0.0001317034841152
612,18,rush,2.4554886868939407e-05
613,6,limbaugh,2.0090361983677695e-05
614,15,army,3.3483936639462826e-05
615,7,ze'ev,2.232262442630855e-06
616,1,chafets,2.232262442630855e-06
617,11,chastised,2.232262442630855e-06
618,0,militant,4.46452488526171e-06
619,8,homosexuals,4.46452488526171e-06
620,0,shortly,1.1161312213154276e-05
621,1,thereafter,2.232262442630855e-06
622,1,began,3.3483936639462826e-05
623,1,broadcasting,1.1161312213154276e-05
624,1,irreverent,2.232262442630855e-06
625,5,tasteless,2.232262442630855e-06
626,1,aids,2.0090361983677695e-05
627,0,update,2.6787149311570265e-05
628,15,segments,8.92904977052342e-06
629,11,introduced,2.4554886868939407e-05
630,11,dionne,2.232262442630855e-06
631,7,warwick's,2.232262442630855e-06
632,6,i'll,1.5625837098415986e-05
633,1,love,3.571619908209368e-05
634,7,officials,0.0002388520813615
635,15,electric,2.4554886868939407e-05
636,15,reliability,8.92904977052342e-06
637,11,council,2.901941175420112e-05
638,18,texas,0.0004330589138703
639,7,manages,4.46452488526171e-06
640,7,most,0.0007232530314123
641,15,grid,2.901941175420112e-05
642,15,primary,6.696787327892565e-05
643,0,outages,2.2322624426308556e-05
644,11,tuesday,2.4554886868939407e-05
645,7,appeared,3.3483936639462826e-05
646,16,providers,4.01807239673554e-05
647,11,attached,8.259371037734164e-05
648,11,images,0.0001250066967873
649,1,exact,7.366466060681822e-05
650,4,alleged,8.259371037734164e-05
651,18,doe,6.6967873278925655e-06
652,3,authorized,8.48259728199725e-05
653,15,firms,1.1161312213154276e-05
654,15,produce,4.9109773737878815e-05
655,7,more,0.0039912852474239
656,16,energy,0.0001473293212136
657,7,looks,7.589692304944908e-05
658,0,legit,1.785809954104684e-05
659,16,qv,2.232262442630855e-06
660,1,i,0.0012389056556601
661,3,received,0.0002544779184599
662,11,option,4.241298640998625e-05
663,11,desktop,2.232262442630855e-06
664,0,relaunch,2.232262442630855e-06
665,11,app,5.357429862314053e-05
666,7,get,0.0006920013572155
667,11,appear,0.0001718842080825
668,16,mobile,1.3393574655785133e-05
669,18,newsweek,2.0090361983677695e-05
670,4,explains,0.0001741164705252
671,18,executive,0.0001406325338857
672,11,order,0.0002634069682304
673,1,very,0.0006518206332482
674,1,up,0.001033537510938
675,7,determine,7.366466060681822e-05
676,8,prisioners,2.232262442630855e-06
677,4,stating,0.000205368144722
678,15,issue,0.0002098326696073
679,19,john,0.0002120649320499
680,11,provides,0.0003794846152472
681,11,inline,2.232262442630855e-06
682,4,prove,0.000145097058771
683,15,police,0.0006674464703466
684,7,don,0.0002165294569351
685,7,t,0.001348286515349
686,1,help,0.0003013554297551
687,15,crime,0.0002076004071646
688,11,own,0.0004732396378377
689,11,report,0.0004285943889851
690,11,explanation,0.0001250066967873
691,7,how,0.0008192403164455
692,11,system,0.0003593942532635
693,15,works,0.0001562583709841
694,3,vaccines,0.0017076807686126
695,8,phrasing,1.3393574655785133e-05
696,11,linking,4.241298640998625e-05
697,15,forged,6.6967873278925655e-06
698,15,government,0.0007790595924781
699,11,document,0.0001093808596889
700,7,highly,0.0002165294569351
701,15,illegal,0.0002388520813615
702,19,young,0.0002120649320499
703,11,offering,2.901941175420112e-05
704,15,cash,3.125167419683197e-05
705,15,rewards,2.232262442630855e-06
706,11,reporting,0.0003460006786077
707,15,others,0.0004018072396735
708,8,vigilante,2.232262442630855e-06
709,15,behavior,0.0001049163348036
710,15,lawful,2.4554886868939407e-05
711,15,society,6.696787327892565e-05
712,16,operates,1.3393574655785133e-05
713,4,cites,0.000102684072361
714,4,opinion,0.0007902209046913
715,4,expressed,4.241298640998625e-05
716,15,acquaintance,2.232262442630855e-06
717,4,grounded,1.3393574655785133e-05
718,11,science,0.0002031358822794
719,7,though,0.000223226244263
720,4,disagree,6.027108595103309e-05
721,4,characterization,2.4554886868939407e-05
722,1,there's,0.0001428647963283
723,11,ceo,4.9109773737878815e-05
724,0,bitcoin,7.366466060681822e-05
725,4,suggesting,0.0001317034841152
726,15,buy,6.027108595103309e-05
727,8,currencies,6.6967873278925655e-06
728,4,claiming,0.0002879618550993
729,5,unapproved,1.3393574655785133e-05
730,3,use,0.0011429183706269
731,0,fauci,0.000247781131132
732,0,wuhan,9.375502259049592e-05
733,16,lab,0.0001227744343446
734,16,humor,5.134203618050967e-05
735,1,absolutely,0.0001160776470168
736,0,screenshot,0.0001227744343446
737,4,amusing,2.232262442630855e-06
738,11,editorial,2.901941175420112e-05
739,11,comment,0.0001607228958694
740,7,actual,0.0004643105880672
741,11,revenue,4.687751129524796e-05
742,15,museums,8.92904977052342e-06
743,11,earned,2.0090361983677695e-05
744,15,income,8.036144793471079e-05
745,8,merchandising,4.46452488526171e-06
746,11,licensing,6.6967873278925655e-06
747,15,education,0.0001049163348036
748,3,products,5.580656106577138e-05
749,11,account,0.0020001071485972
750,11,donations,2.0090361983677695e-05
751,15,individuals,0.0002343875564762
752,15,patrons,6.6967873278925655e-06
753,15,wealthy,4.464524885261711e-05
754,15,donors,6.6967873278925655e-06
755,7,significant,0.0001473293212136
756,1,amount,0.0001540261085415
757,0,gam,2.232262442630855e-06
758,7,promised,1.5625837098415986e-05
759,11,share,8.036144793471079e-05
760,15,revenues,1.1161312213154276e-05
761,11,link,0.0006205689590513
762,3,given,0.000453149275854
763,11,information,0.0014018608139721
764,11,announcement,3.571619908209368e-05
765,4,obvious,6.47356108362948e-05
766,11,listed,6.696787327892565e-05
767,11,profile,5.357429862314053e-05
768,1,goes,0.0001138453845741
769,2,misrepresents,0.0001049163348036
770,7,ownership,3.571619908209368e-05
771,18,washington,0.0001517938460988
772,15,painting,6.6967873278925655e-06
773,7,owned,8.259371037734164e-05
774,15,global,0.0001584906334267
775,15,art,3.125167419683197e-05
776,15,museum,8.92904977052342e-06
777,18,cleveland,4.687751129524796e-05
778,11,april,7.143239816418736e-05
779,1,fool's,6.6967873278925655e-06
780,4,case,0.0003571619908209
781,11,shows,0.0004754719002803
782,11,add,9.375502259049592e-05
783,7,rather,0.0002098326696073
784,11,contribute,0.0001138453845741
785,1,least,0.0002031358822794
786,11,verified,0.0002768005428862
787,3,cdc,0.0008996017643802
788,7,initially,3.571619908209368e-05
789,11,recommend,3.794846152472454e-05
790,18,general,0.0003013554297551
791,7,updated,6.47356108362948e-05
792,1,its,0.0009955890494133
793,11,guidance,0.0001049163348036
794,0,masking,0.000102684072361
795,11,included,0.0001495615836562
796,1,depict,1.1161312213154276e-05
797,15,trans,0.0001517938460988
798,15,man,0.000223226244263
799,15,competing,2.2322624426308556e-05
800,15,girls,7.143239816418736e-05
801,15,sports,0.0001071485972462
802,1,then,0.0003660910405914
803,11,depicts,2.2322624426308556e-05
804,4,argument,5.580656106577138e-05
805,15,student,6.027108595103309e-05
806,15,athletes,2.4554886868939407e-05
