,Cluster,Word_Type,Weights
805,12,student,6.027108595103309e-05
806,12,athletes,2.4554886868939407e-05
807,3,should,0.0009375502259049
808,7,compete,2.232262442630855e-06
809,12,gender,0.0001607228958694
810,7,assigned,2.4554886868939407e-05
811,12,birth,8.929049770523421e-05
812,7,vehicle,6.250334839366394e-05
813,12,mn,6.6967873278925655e-06
814,12,guard,8.705823526260335e-05
815,18,members,0.0003303748415093
816,7,shot,0.0002544779184599
817,7,upon,6.696787327892565e-05
818,3,indicate,7.812918549207993e-05
819,3,either,0.0002366198189188
820,7,injured,4.687751129524796e-05
821,10,guardsmen,2.232262442630855e-06
822,8,rep,0.0004040395021161
823,10,hice,2.232262442630855e-06
824,7,broken,2.2322624426308556e-05
825,7,glass,1.1161312213154276e-05
826,7,superficial,2.232262442630855e-06
827,7,injuries,3.794846152472454e-05
828,7,photograph,4.241298640998625e-05
829,10,bondi,2.232262442630855e-06
830,7,current,0.0004598460631819
831,12,pope,4.01807239673554e-05
832,12,visited,2.901941175420112e-05
833,12,rio,4.46452488526171e-06
834,18,de,0.0001049163348036
835,12,janeiro,2.232262442630855e-06
836,18,introduction,8.92904977052342e-06
837,13,scientific,0.0018817972391378
838,7,consensus,3.794846152472454e-05
839,12,bill,0.0005870850224119
840,3,mention,0.0001674196831973
841,3,specific,0.0012411379181027
842,7,removing,3.125167419683197e-05
843,18,them,0.000743343393396
844,7,existing,4.01807239673554e-05
845,7,guidelines,0.0001272389592299
846,7,targeting,6.250334839366394e-05
847,18,offers,5.580656106577138e-05
848,2,corroborate,3.125167419683197e-05
849,7,result,0.000247781131132
850,10,hyperbolic,1.3393574655785133e-05
851,1,laments,6.6967873278925655e-06
852,7,loss,5.357429862314053e-05
853,12,bodily,1.3393574655785133e-05
854,7,autonomy,8.92904977052342e-06
855,7,produced,3.571619908209368e-05
856,7,removal,3.125167419683197e-05
857,12,legal,0.0002991231673125
858,12,abortion,0.0002031358822794
859,7,possibilities,2.232262442630855e-06
860,7,alongside,8.92904977052342e-06
861,6,dispiriting,2.232262442630855e-06
862,12,women's,3.3483936639462826e-05
863,3,same,0.0007768273300355
864,18,region,3.3483936639462826e-05
865,3,while,0.0011272925335285
866,12,response,0.0001897423076236
867,7,implication,1.785809954104684e-05
868,15,ivermectin,0.0007835241173634
869,3,presently,4.46452488526171e-06
870,7,pro-ivm,2.232262442630855e-06
871,18,quality,3.3483936639462826e-05
872,7,fail,2.6787149311570265e-05
873,3,follow,0.000145097058771
874,18,standard,8.259371037734164e-05
875,3,protocols,2.0090361983677695e-05
876,7,easier,3.794846152472454e-05
877,7,mislead,0.0001004518099183
878,3,undisclosed,2.232262442630855e-06
879,18,conflicts,1.1161312213154276e-05
880,7,interests,8.92904977052342e-06
881,3,both,0.0005669946604282
882,12,sides,4.241298640998625e-05
883,7,rally,3.571619908209368e-05
884,12,canadian,2.0090361983677695e-05
885,7,pastor,4.46452488526171e-06
886,18,called,0.0002544779184599
887,7,meeting,7.812918549207993e-05
888,3,whether,0.0002522456560172
889,18,that's,0.0001160776470168
890,18,eyes,3.794846152472454e-05
891,18,participant,8.92904977052342e-06
892,3,solely,6.027108595103309e-05
893,7,quote,0.000392878189903
894,3,ngo,9.152276014786506e-05
895,3,say,0.0004888654749361
896,12,roe,4.01807239673554e-05
897,1,overturned,4.9109773737878815e-05
898,10,scotus,4.241298640998625e-05
899,10,five,4.241298640998625e-05
900,12,decades,9.375502259049592e-05
901,12,settled,1.785809954104684e-05
902,12,afghanistan,0.0003460006786077
903,18,great,0.0001317034841152
904,10,peril,6.6967873278925655e-06
905,1,kind,0.0001183099094594
906,5,divisive,4.9109773737878815e-05
907,7,language,0.0001651874207546
908,5,demonstrably,5.357429862314053e-05
909,7,incorrect,0.000410736289444
910,7,piece,0.000162955158312
911,7,presenting,0.0001049163348036
912,7,sf,2.0090361983677695e-05
913,7,proposed,0.0001004518099183
914,5,disqualify,6.6967873278925655e-06
915,7,actors,3.794846152472454e-05
916,10,qanon,0.0001093808596889
917,12,participants,4.01807239673554e-05
918,3,holding,8.48259728199725e-05
919,12,security,0.000223226244263
920,10,clearances,4.46452488526171e-06
921,1,expressly,6.6967873278925655e-06
922,3,include,0.0002142971944925
923,7,participated,2.901941175420112e-05
924,12,steal,2.4554886868939407e-05
925,3,non-criminal,2.232262442630855e-06
926,18,ways,8.929049770523421e-05
927,8,elizabeth,6.6967873278925655e-06
928,12,warren,1.785809954104684e-05
929,3,long,0.0003058199546404
930,7,critic,8.92904977052342e-06
931,7,wall,5.580656106577138e-05
932,7,street,4.687751129524796e-05
933,12,dealings,6.6967873278925655e-06
934,12,accountable,2.0090361983677695e-05
935,12,campaign,0.0001852777827383
936,18,read,0.0018639391395967
937,7,memo,4.241298640998625e-05
938,7,discussing,3.125167419683197e-05
939,7,fixing,6.6967873278925655e-06
940,18,extremely,0.000145097058771
941,7,flawed,1.785809954104684e-05
942,7,trading,5.580656106577138e-05
943,7,manipulated,5.803882350840223e-05
944,13,investors,4.464524885261711e-05
945,12,hedge-funds,2.232262442630855e-06
946,18,detriment,4.46452488526171e-06
947,6,non,4.241298640998625e-05
948,18,suits,8.92904977052342e-06
949,7,line,0.0001384002714431
950,7,investigated,7.366466060681822e-05
951,7,detailing,1.3393574655785133e-05
952,7,complete,0.000120542171902
953,18,history,0.0003549297283783
954,12,warren's,4.46452488526171e-06
955,12,estate,2.0090361983677695e-05
956,12,prior,0.0001919745700662
957,18,purchased,3.3483936639462826e-05
958,12,foreclosures,2.232262442630855e-06
959,18,devout,1.3393574655785133e-05
960,3,catholic,8.48259728199725e-05
961,12,evil,1.1161312213154276e-05
962,7,somewhat,1.1161312213154276e-05
963,1,subjective,2.0090361983677695e-05
964,0,biden's,0.0001852777827383
965,18,initial,5.580656106577138e-05
966,12,actions,0.0002165294569351
967,7,inarguably,2.232262442630855e-06
968,18,greater,9.152276014786506e-05
969,3,good,0.0002589424433451
970,7,e,0.0001227744343446
971,18,g,4.687751129524796e-05
972,13,focusing,1.3393574655785133e-05
973,12,federal,0.000477704162723
974,3,govt,3.794846152472454e-05
975,18,addressing,4.241298640998625e-05
976,16,pandemic,0.0006116399092808
977,18,currently,0.0003705555654767
978,18,immeasurable,2.232262442630855e-06
979,11,suffering,3.571619908209368e-05
980,7,ms,7.812918549207993e-05
981,10,psaki,6.250334839366394e-05
982,3,asked,0.0001384002714431
983,7,questions,0.0001004518099183
984,12,press,0.000350465203493
985,10,briefings,6.6967873278925655e-06
986,3,date,0.0001227744343446
987,18,request,9.152276014786506e-05
988,7,heads-up,2.232262442630855e-06
989,3,difficult,9.598728503312675e-05
990,18,fairly,4.687751129524796e-05
991,3,common,0.0001964390949515
992,3,clinton,3.125167419683197e-05
993,18,era,2.2322624426308556e-05
994,18,main,0.000120542171902
995,11,culprit,2.232262442630855e-06
996,7,crisis,6.696787327892565e-05
997,3,lack,0.0001406325338857
998,12,infrastructure,0.0001317034841152
999,7,weatherization,2.232262442630855e-06
1000,12,green,6.696787327892565e-05
1001,12,deal,8.929049770523421e-05
1002,7,outline,2.901941175420112e-05
1003,7,steps,2.2322624426308556e-05
1004,7,foster,1.1161312213154276e-05
1005,12,economic,0.0001049163348036
1006,0,growth,7.589692304944908e-05
1007,10,combatting,4.46452488526171e-06
1008,7,february,7.812918549207993e-05
1009,12,implemented,4.241298640998625e-05
1010,7,nationally,1.5625837098415986e-05
1011,1,dubious,2.2322624426308556e-05
1012,18,exactly,6.027108595103309e-05
1013,3,op,7.589692304944908e-05
1014,7,assuming,2.901941175420112e-05
1015,18,cancellation,8.92904977052342e-06
1016,7,operation,0.0003214457917388
1017,18,talon,6.6967873278925655e-06
1018,7,deportation,1.5625837098415986e-05
1019,7,sex,0.0001875100451809
1020,18,offenders,8.92904977052342e-06
1021,12,forwarded,4.46452488526171e-06
1022,18,final,6.696787327892565e-05
1023,12,days,0.0002254585067057
1024,18,done,0.0002276907691483
1025,0,ice,0.0001071485972462
1026,7,screen-capture,2.232262442630855e-06
1027,10,tweeted,0.0001406325338857
1028,7,details,0.0001897423076236
1029,7,wapo,3.125167419683197e-05
1030,10,correcting,4.46452488526171e-06
1031,18,based,0.0006161044341661
1032,7,conflicting,2.4554886868939407e-05
1033,7,later,0.0001830455202957
1034,7,obtained,4.01807239673554e-05
1035,3,contrast,6.6967873278925655e-06
1036,7,connotes,2.232262442630855e-06
1037,7,intent,6.696787327892565e-05
1038,7,deceive,1.785809954104684e-05
1039,18,publication,5.357429862314053e-05
1040,18,implicitly,1.5625837098415986e-05
1041,8,obesity,3.571619908209368e-05
1042,11,contagious,4.9109773737878815e-05
1043,13,disease,0.0002991231673125
1044,7,immediate,2.0090361983677695e-05
1045,13,mortal,2.232262442630855e-06
1046,13,threat,0.0001317034841152
1047,12,oneself,6.6967873278925655e-06
1048,13,thwarted,2.232262442630855e-06
1049,13,readily,2.6787149311570265e-05
1050,3,therefore,0.0001852777827383
1051,7,comparison,6.696787327892565e-05
1052,1,defies,2.232262442630855e-06
1053,7,logic,1.785809954104684e-05
1054,8,joe,0.0007165562440845
1055,3,fall,5.357429862314053e-05
1056,7,asleep,2.0090361983677695e-05
1057,12,israeli,8.929049770523421e-05
1058,12,prime,2.6787149311570265e-05
1059,12,minister,3.125167419683197e-05
1060,18,seen,0.0002276907691483
1061,7,original,0.000477704162723
1062,7,below,0.0001696519456399
1063,3,illustrated,6.6967873278925655e-06
1064,12,cnn's,2.232262442630855e-06
1065,18,fact-checker,1.785809954104684e-05
1066,7,daniel,3.3483936639462826e-05
1067,12,dale,8.92904977052342e-06
1068,3,indeed,0.0001830455202957
1069,7,disrepair,6.6967873278925655e-06
1070,18,due,0.0006652142079039
1071,12,weather,8.036144793471079e-05
1072,7,arizona,0.0001294712216725
1073,7,forcing,2.2322624426308556e-05
1074,18,take,0.0003415361537225
1075,10,managements,2.232262442630855e-06
1076,18,making,0.0004152008143293
1077,7,condition,6.250334839366394e-05
1078,7,employment,3.794846152472454e-05
1079,7,niche-based,2.232262442630855e-06
1080,18,satire,0.0003147490044109
1081,7,machinations,2.232262442630855e-06
1082,18,armed,0.0001004518099183
1083,3,might,0.0001763487329678
1084,12,easily,0.0001540261085415
1085,12,accept,4.687751129524796e-05
1086,1,indication,5.134203618050967e-05
1087,1,anti-vaccination,2.2322624426308556e-05
1088,3,bias,8.036144793471079e-05
1089,7,amongst,2.0090361983677695e-05
1090,12,military,0.0004330589138703
1091,12,f,5.357429862314053e-05
1092,12,carriers,1.3393574655785133e-05
1093,13,deaths,0.000870582352626
1094,7,rare,9.821954747575764e-05
1095,13,antibody,4.9109773737878815e-05
1096,13,load,3.571619908209368e-05
1097,18,having,0.0001942068325088
1098,7,moving,4.687751129524796e-05
1099,13,target,6.250334839366394e-05
1100,3,necessarily,4.01807239673554e-05
1101,3,sufficient,2.2322624426308556e-05
1102,13,contracting,5.357429862314053e-05
1103,18,excellent,2.4554886868939407e-05
1104,7,topic,7.589692304944908e-05
1105,7,amazon,5.357429862314053e-05
1106,3,directly,0.0002589424433451
1107,6,contradicts,5.580656106577138e-05
1108,7,okay,1.785809954104684e-05
1109,7,sign,8.036144793471079e-05
1110,7,hoax,0.0003169812668535
1111,7,documented,0.0001294712216725
1112,12,anti-defamation,1.5625837098415986e-05
1113,1,league,3.794846152472454e-05
1114,7,usage,4.464524885261711e-05
1115,12,primaries,6.6967873278925655e-06
1116,7,newspaper,2.2322624426308556e-05
1117,10,clipping,4.46452488526171e-06
1118,3,claimed,0.0001651874207546
1119,7,teenage,8.92904977052342e-06
1120,10,buttigieg,2.0090361983677695e-05
1121,7,arrested,9.375502259049592e-05
1122,18,killing,0.0001093808596889
1123,7,dogs,0.0002366198189188
1124,7,acknowledged,4.241298640998625e-05
1125,7,fake,0.000350465203493
1126,3,yet,0.0004933299998214
1127,1,continues,0.0001160776470168
1128,7,circulated,2.0090361983677695e-05
1129,7,factual,0.0004910977373787
1130,7,check,0.0005067235744772
1131,7,caught,3.794846152472454e-05
1132,7,staging,4.46452488526171e-06
1133,7,bike,1.5625837098415986e-05
1134,7,ride,2.0090361983677695e-05
1135,3,after,0.000767898280265
1136,18,riding,1.3393574655785133e-05
1137,7,suv,4.46452488526171e-06
1138,3,countless,2.4554886868939407e-05
1139,18,headlines,3.125167419683197e-05
1140,7,youtube,6.027108595103309e-05
1141,7,titles,1.3393574655785133e-05
1142,7,detail,5.803882350840223e-05
1143,7,storing,4.46452488526171e-06
1144,7,inside,7.143239816418736e-05
1145,12,cabinet,7.143239816418736e-05
1146,10,fisa,2.232262442630855e-06
1147,12,act,0.0002678714931157
1148,7,expanded,1.3393574655785133e-05
1149,7,authority,9.152276014786506e-05
1150,7,monitor,6.6967873278925655e-06
1151,12,americans,0.000392878189903
1152,7,electronic,1.5625837098415986e-05
1153,7,communications,4.241298640998625e-05
1154,1,authorizes,1.1161312213154276e-05
1155,12,foreigners,2.232262442630855e-06
1156,12,abroad,1.5625837098415986e-05
1157,1,permits,1.785809954104684e-05
1158,7,collecting,2.232262442630855e-06
1159,7,targets,1.1161312213154276e-05
1160,13,potentially,0.0001696519456399
1161,7,these,0.0025291533475007
1162,3,aren't,6.920013572155651e-05
1163,18,carrying,2.901941175420112e-05
1164,12,employee,6.696787327892565e-05
1165,10,onsite,2.232262442630855e-06
1166,7,contractor,1.3393574655785133e-05
1167,10,attest,4.46452488526171e-06
1168,9,vaccination,0.0006540528956908
1169,7,status,0.0001250066967873
1170,3,fully,0.000290194117542
1171,3,required,0.0002120649320499
1172,3,wear,0.000102684072361
1173,3,comply,3.571619908209368e-05
1174,7,weekly,6.027108595103309e-05
1175,7,twice,5.357429862314053e-05
1176,13,screening,1.1161312213154276e-05
1177,7,requirement,3.125167419683197e-05
1178,13,subject,0.0001272389592299
1179,7,restrictions,8.036144793471079e-05
1180,12,travel,8.259371037734164e-05
1181,12,troops,0.0001227744343446
1182,3,confused,7.143239816418736e-05
1183,12,u,0.0010603246602496
1184,12,citizens,0.0001540261085415
1185,12,civilians,6.920013572155651e-05
1186,7,remaining,3.794846152472454e-05
1187,16,coronavirus,0.0001741164705252
1188,10,downgraded,2.232262442630855e-06
1189,13,respiratory,4.9109773737878815e-05
1190,13,ordinary,1.1161312213154276e-05
1191,13,flu,0.0001473293212136
1192,3,reason,0.0002879618550993
1193,13,vulnerable,3.3483936639462826e-05
1194,13,developing,2.0090361983677695e-05
1195,13,severe,0.0002187617193778
1196,8,flo,2.232262442630855e-06
1197,7,jo,2.232262442630855e-06
1198,3,die,0.0001406325338857
1199,10,steroid,6.6967873278925655e-06
1200,7,seizure,1.1161312213154276e-05
1201,13,disorder,1.3393574655785133e-05
1202,3,died,0.0003593942532635
1203,7,nails,6.6967873278925655e-06
1204,7,shares,6.027108595103309e-05
1205,6,paraphrases,2.232262442630855e-06
1206,1,leaves,6.250334839366394e-05
1207,19,paraphrase,8.92904977052342e-06
1208,18,able,0.0001674196831973
1209,12,tax,0.0003415361537225
1210,12,code,8.48259728199725e-05
1211,12,via,0.0001986713573941
1212,3,proof,0.0004687751129524
1213,18,ladd,4.46452488526171e-06
1214,7,drummond,4.46452488526171e-06
1215,18,caleb,8.92904977052342e-06
1216,7,racing,2.232262442630855e-06
1217,7,fire,0.0001294712216725
1218,7,trucks,2.232262442630855e-06
1219,18,oklahoma,1.785809954104684e-05
1220,18,highway,2.232262442630855e-06
1221,12,patrol,6.47356108362948e-05
1222,12,accident,7.589692304944908e-05
1223,7,truck,2.0090361983677695e-05
1224,18,driven,3.571619908209368e-05
1225,18,hit,6.47356108362948e-05
1226,18,head-on,2.232262442630855e-06
1227,18,high,0.0002009036198367
1228,1,winds,2.232262442630855e-06
1229,18,gravel,2.232262442630855e-06
1230,12,road,3.571619908209368e-05
1231,13,caused,0.0002768005428862
1232,12,decreased,2.4554886868939407e-05
1233,12,visibility,2.232262442630855e-06
1234,7,mostly,8.929049770523421e-05
1235,13,florida,0.0003303748415093
1236,7,lowest,3.125167419683197e-05
1237,7,daily,0.0001250066967873
1238,13,average,0.0001272389592299
1239,7,ins,2.232262442630855e-06
1240,7,forecast,8.92904977052342e-06
1241,7,maintain,2.4554886868939407e-05
1242,7,position,9.375502259049592e-05
1243,3,over,0.0013281961533653
1244,3,next,7.812918549207993e-05
1245,7,assumption,2.901941175420112e-05
1246,1,easy,0.0001116131221315
1247,16,assume,4.241298640998625e-05
1248,7,uk,5.803882350840223e-05
1249,18,me,0.0001919745700662
1250,7,am,0.000120542171902
1251,8,polio,4.241298640998625e-05
1252,13,eradicated,8.92904977052342e-06
1253,13,endemic,4.46452488526171e-06
1254,18,two,0.0007299498187402
1255,12,countries,0.0001584906334267
1256,12,pakistan,1.3393574655785133e-05
1257,7,setting,2.4554886868939407e-05
1258,3,my,0.0001785809954104
1259,10,birbwatch,2.232262442630855e-06
1260,10,deblasio,4.46452488526171e-06
1261,12,democrat,0.0001049163348036
1262,12,communist,8.48259728199725e-05
1263,7,further,0.0002031358822794
1264,3,calling,0.0001986713573941
1265,10,biggs,6.6967873278925655e-06
1266,6,misrepresenting,9.375502259049592e-05
1267,1,boils,2.232262442630855e-06
1268,1,down,0.0003013554297551
1269,7,outside,0.000145097058771
1270,3,need,0.000368323303034
1271,3,except,5.134203618050967e-05
1272,13,large,0.0012857831669553
1273,13,groups,0.0003839491401325
1274,12,d,0.0001540261085415
1275,12,c,0.0001272389592299
1276,7,regulations,4.687751129524796e-05
1277,3,require,0.0001562583709841
1278,10,landlords,6.6967873278925655e-06
1279,12,heat,1.3393574655785133e-05
1280,7,october,3.794846152472454e-05
1281,7,buildings,3.571619908209368e-05
1282,7,run,0.0001093808596889
1283,12,jim,5.357429862314053e-05
1284,12,henson's,2.232262442630855e-06
1285,18,biographer,2.232262442630855e-06
1286,3,bert,2.232262442630855e-06
1287,12,ernie,6.6967873278925655e-06
1288,18,named,8.259371037734164e-05
1289,18,characters,2.2322624426308556e-05
1290,12,wonderful,8.92904977052342e-06
1291,12,life,0.0002187617193778
1292,10,stefanik,8.92904977052342e-06
1293,13,taking,0.0001897423076236
1294,18,credit,6.47356108362948e-05
1295,12,proposal,5.580656106577138e-05
1296,7,fought,2.0090361983677695e-05
1297,7,ultimately,2.6787149311570265e-05
1298,12,voted,0.0002009036198367
1299,7,announces,4.46452488526171e-06
1300,1,implies,0.0002812650677714
1301,7,responsible,0.0001384002714431
1302,7,user,0.0002455488686893
1303,7,presented,0.0002299230315909
1304,7,legitimate,0.0001116131221315
1305,7,decision,0.0001406325338857
1306,6,misrepresentation,0.0001250066967873
1307,10,mendacious,2.232262442630855e-06
1308,12,legislation,0.000120542171902
1309,13,increase,0.000247781131132
1310,10,safeguards,8.92904977052342e-06
1311,12,foreign,4.241298640998625e-05
1312,12,interference,2.2322624426308556e-05
1313,3,strengthen,2.0090361983677695e-05
1314,7,ethics,1.785809954104684e-05
1315,18,rules,0.0001785809954104
1316,12,democrats,0.000265639230673
1317,12,oppose,3.571619908209368e-05
1318,12,voter,0.0011630087326106
1319,7,identification,2.6787149311570265e-05
1320,8,opposed,5.357429862314053e-05
1321,3,restrictive,1.5625837098415986e-05
1322,18,id,0.0001227744343446
1323,12,laws,0.0002455488686893
1324,3,keep,0.000180813257853
1325,3,valid,0.0001227744343446
1326,12,voters,0.0001964390949515
1327,12,voting,0.0003817168776898
1328,10,snopes,7.589692304944908e-05
1329,7,passports,2.4554886868939407e-05
1330,8,blackburn,1.3393574655785133e-05
1331,1,once,0.000120542171902
1332,7,lying,0.0001897423076236
1333,12,american,0.0004040395021161
1334,12,rescue,6.250334839366394e-05
1335,7,funding,0.0001384002714431
1336,7,pay,0.0001517938460988
1337,10,rehire,2.232262442630855e-06
1338,10,watertown,2.232262442630855e-06
1339,7,officers,0.000120542171902
1340,3,single,0.0001160776470168
1341,12,republican,0.000223226244263
1342,3,favor,3.125167419683197e-05
1343,7,contained,3.3483936639462826e-05
1344,12,departments,2.2322624426308556e-05
1345,12,independence,1.785809954104684e-05
1346,12,england,2.2322624426308556e-05
1347,7,widespread,0.0001294712216725
1348,7,agreement,8.705823526260335e-05
1349,7,established,6.250334839366394e-05
1350,12,nation,8.036144793471079e-05
1351,12,governed,2.0090361983677695e-05
1352,12,bible,4.241298640998625e-05
1353,7,establishment,2.2322624426308556e-05
1354,12,clause,2.6787149311570265e-05
1355,1,reflects,2.6787149311570265e-05
1356,7,section,8.259371037734164e-05
1357,10,cda,2.232262442630855e-06
1358,7,platforms,4.241298640998625e-05
1359,8,donald,0.0003460006786077
1360,12,president,0.0013929317642016
1361,3,cannot,0.0003415361537225
1362,3,violate,3.571619908209368e-05
1363,1,applies,6.696787327892565e-05
1364,7,private,0.0002678714931157
1365,7,companies,0.0001540261085415
1366,13,drug,0.0002857295926567
1367,7,seizures,4.46452488526171e-06
1368,7,border,0.0002879618550993
1369,13,increased,0.000145097058771
1370,7,keeping,4.241298640998625e-05
1371,13,safer,2.4554886868939407e-05
1372,13,increases,3.571619908209368e-05
1373,11,fentanyl-related,2.232262442630855e-06
1374,13,occurred,0.0001272389592299
1375,18,well,0.0005201171491329
1376,18,posted,0.0002946586424272
1377,12,eastern,2.0090361983677695e-05
1378,3,announced,0.0001584906334267
1379,7,speaking,8.48259728199725e-05
1380,7,afternoon,6.6967873278925655e-06
1381,11,impotence,1.1161312213154276e-05
1382,11,erectile,1.1161312213154276e-05
1383,13,dysfunction,1.3393574655785133e-05
1384,12,pumpkin,2.232262442630855e-06
1385,13,spice,2.232262442630855e-06
1386,13,kill,0.0001428647963283
1387,3,your,0.0004687751129524
1388,18,best,0.0001897423076236
1389,13,bet,4.46452488526171e-06
1390,7,obtain,3.571619908209368e-05
1391,3,continue,0.000162955158312
1392,13,precautions,2.2322624426308556e-05
1393,7,social,0.000308052217083
1394,10,distancing,4.241298640998625e-05
1395,1,go,0.0002120649320499
1396,12,mail-in,3.3483936639462826e-05
1397,18,ballots,0.0001317034841152
1398,12,hand-marked,2.232262442630855e-06
1399,12,conference,5.803882350840223e-05
1400,12,legislatures,8.92904977052342e-06
1401,12,considers,1.3393574655785133e-05
1402,1,gold,2.2322624426308556e-05
1403,7,minuscule,6.6967873278925655e-06
1404,7,levels,8.929049770523421e-05
1405,7,universal,3.125167419683197e-05
1406,13,control,0.0002098326696073
1407,13,protection,0.0001696519456399
1408,13,viruses,7.812918549207993e-05
1409,13,causes,0.0002009036198367
1410,7,search,0.0001919745700662
1411,18,win,0.0001406325338857
1412,7,cheat,8.92904977052342e-06
1413,18,they'll,6.6967873278925655e-06
1414,18,find,0.0002522456560172
1415,7,stories,7.366466060681822e-05
1416,7,repeating,1.1161312213154276e-05
1417,12,democratic,0.0001696519456399
1418,18,party,0.0003593942532635
1419,3,elections,0.0001495615836562
1420,12,cheating,1.1161312213154276e-05
1421,12,presidency,4.9109773737878815e-05
1422,7,try,9.375502259049592e-05
1423,11,pedophile,8.92904977052342e-06
1424,7,rings,4.46452488526171e-06
1425,3,repeatedly,0.0002254585067057
1426,6,debunked,0.0004129685518867
1427,7,commission,2.6787149311570265e-05
1428,7,publicly,0.0001116131221315
1429,7,referencing,5.803882350840223e-05
1430,10,jayson,2.232262442630855e-06
1431,7,kidd's,2.232262442630855e-06
1432,1,uses,0.0002321552940336
1433,10,faked,2.4554886868939407e-05
1434,7,suggest,0.0002009036198367
1435,10,injects,2.232262442630855e-06
1436,16,rfid,2.232262442630855e-06
1437,7,tag,1.1161312213154276e-05
1438,7,defendant,1.5625837098415986e-05
1439,18,self-defense,1.5625837098415986e-05
1440,18,three,0.0001897423076236
1441,18,men,0.0001763487329678
1442,3,referred,5.803882350840223e-05
1443,18,victims,6.027108595103309e-05
1444,18,engaged,2.2322624426308556e-05
1445,7,arson,4.46452488526171e-06
1446,18,rioting,8.92904977052342e-06
1447,7,looting,4.46452488526171e-06
1448,10,i'm,9.375502259049592e-05
1449,3,tell,8.259371037734164e-05
1450,18,defense,0.0001361680090004
1451,18,call,0.000180813257853
1452,18,judge,0.0001004518099183
1453,13,humans,0.000205368144722
1454,10,wre,2.232262442630855e-06
1455,13,genetically,1.1161312213154276e-05
1456,13,engineered,6.6967873278925655e-06
1457,12,evolution,6.6967873278925655e-06
1458,7,theory,0.0003370716288372
1459,7,contributes,2.901941175420112e-05
1460,18,working,0.0001919745700662
1461,7,deliver,1.1161312213154276e-05
1462,7,promise,3.125167419683197e-05
1463,8,homeless,3.125167419683197e-05
1464,7,activists,4.464524885261711e-05
1465,7,biased,6.250334839366394e-05
1466,18,narrow,2.901941175420112e-05
1467,7,view,0.0001049163348036
1468,7,q,3.125167419683197e-05
1469,3,counter,5.357429862314053e-05
1470,7,inflammatory,0.0001584906334267
1471,7,assumes,2.0090361983677695e-05
1472,7,everyone,0.0001428647963283
1473,3,knows,9.598728503312675e-05
1474,7,she's,5.580656106577138e-05
1475,18,talking,0.0001763487329678
1476,3,don't,0.0002723360180009
1477,3,type,7.143239816418736e-05
1478,3,attacking,4.9109773737878815e-05
1479,7,disturbing,8.92904977052342e-06
1480,7,cancel,3.125167419683197e-05
1481,3,culture,3.571619908209368e-05
1482,18,isn't,0.0005067235744772
1483,3,haven't,1.3393574655785133e-05
1484,3,interest,4.687751129524796e-05
1485,3,googling,1.785809954104684e-05
1486,1,remains,6.920013572155651e-05
1487,7,graphic,3.3483936639462826e-05
1488,6,perpetuates,2.2322624426308556e-05
1489,18,big,0.000410736289444
1490,3,sadly,1.3393574655785133e-05
1491,7,contradictory,8.92904977052342e-06
1492,3,crazy,8.92904977052342e-06
1493,1,too,0.000205368144722
1494,7,critical,0.0001674196831973
1495,12,race,0.0003303748415093
1496,1,examines,4.46452488526171e-06
1497,12,cultural,1.1161312213154276e-05
1498,7,issues,0.000205368144722
1499,18,relate,1.5625837098415986e-05
1500,12,racism,0.0001428647963283
1501,18,kkk,3.3483936639462826e-05
1502,3,founded,2.901941175420112e-05
1503,7,beliefs,4.464524885261711e-05
1504,7,superiority,8.92904977052342e-06
1505,3,nobody,6.696787327892565e-05
1506,10,lynched,4.46452488526171e-06
1507,7,theorists,8.92904977052342e-06
1508,12,former,0.0003058199546404
1509,3,refuted,2.901941175420112e-05
1510,12,today's,2.4554886868939407e-05
1511,12,vice,8.036144793471079e-05
1512,12,harris,0.0001250066967873
1513,3,arrest,6.250334839366394e-05
1514,3,overwhelming,3.125167419683197e-05
1515,7,jump,1.1161312213154276e-05
1516,7,needed,0.0001875100451809
1517,18,behind,0.0002790328053288
1518,7,scenes,4.46452488526171e-06
1519,7,designer,6.6967873278925655e-06
1520,7,owing,2.232262442630855e-06
1521,7,back,0.0004888654749361
1522,7,taxes,0.0001250066967873
1523,7,o,4.9109773737878815e-05
1524,7,met,5.357429862314053e-05
1525,12,gala,1.1161312213154276e-05
1526,7,dress,1.1161312213154276e-05
1527,3,triggered,6.6967873278925655e-06
1528,3,strong,5.580656106577138e-05
1529,7,reactions,3.794846152472454e-05
1530,7,statistics,8.929049770523421e-05
1531,7,challenging,2.901941175420112e-05
1532,7,trying,0.0005111880993624
1533,18,better,0.0018706359269246
1534,18,another,0.0002768005428862
1535,3,usually,4.464524885261711e-05
1536,3,gloss,2.232262442630855e-06
1537,2,inconvenient,4.46452488526171e-06
1538,7,graphs,2.232262442630855e-06
1539,7,show,0.0004464524885261
1540,7,similar,0.0001651874207546
1541,7,curves,2.232262442630855e-06
1542,18,each,0.0001294712216725
1543,12,sweden,1.5625837098415986e-05
1544,13,higher,0.0002276907691483
1545,7,rate,0.0003794846152472
1546,18,teacher,1.785809954104684e-05
1547,7,student's,8.92904977052342e-06
1548,18,using,0.0004799364251656
1549,7,tricks,8.92904977052342e-06
1550,7,convince,1.3393574655785133e-05
1551,7,followers,0.0001272389592299
1552,7,modern,6.920013572155651e-05
1553,7,values,2.901941175420112e-05
